mean,system:index,AREA,LGA,STATE,Latitude,Longitude,PERIMETER
0.015306557,455,456.471,Ibarapa Central,Oyo,7.426326887,3.237206152,88.205
0.086777175,456,74.93,Ogori/ Magongo,Kogi,7.46150387,6.153370107,40.438
0.045389352,457,507.272,Akoko South-West,Ondo,7.403156836,5.673885316,94.773
0.04940379,458,1398.575,Odeda,Ogun,7.295861108,3.513851462,183.993
0.071290301,459,309.774,Irewole,Osun,7.384236534,4.218556432,77.992
0.025346601,460,1658.558,Ofu,Kogi,7.302833482,7.038166309,266.705
0.564478988,461,189.234,Egbeda,Oyo,7.39084547,4.059006136,67.203
0.018085659,462,102.209,Ife East,Osun,7.362839855,4.611643637,64.881
3.772660545,463,26.46,Ibadan North,Oyo,7.411897329,3.910474166,21.508
0.069444562,464,1968.764,Egbado /Yewa North,Ogun,7.153682835,2.904207694,199.323
3.441937134,465,28.696,Ibadan North-West,Oyo,7.400765171,3.877505592,26.755
0.066762695,466,246.27,Ifedore,Ondo,7.36536094,5.090168209,73.011
0.182331832,467,680.62,Akure North,Ondo,7.273785094,5.303042354,124.425
0.092533046,468,801.427,Abeokuta North,Ogun,7.234612834,3.17023009,126.393
1.657817825,469,17.724,Ibadan North-East,Oyo,7.37432652,3.931288725,22.323
0.024957585,470,1543.645,Ose,Ondo,7.059882321,5.722824538,236.035
0.010245442,471,321.704,Ile-Oluji/Okeigbo,Ondo,7.281665122,4.957874663,73.122
0.006846578,472,702.191,Ife South,Osun,7.199722401,4.596020432,150.775
0.005587995,473,4933.586,Sardauna,Taraba,6.894977786,11.25038229,369.83
4.958433186,474,40.226,Ibadan South-West,Oyo,7.354409939,3.863996675,26.686
0.078849888,475,1232.928,Etsako East,Edo,7.185711248,6.489819578,180.692
0.147221981,476,310.448,Ona Ara,Oyo,7.250768902,4.040127642,84.841
0.002423673,477,1542.866,Konshisha,Benue,7.029929957,8.660368615,196.88
1.991615472,478,23.51,Ibadan South-East,Oyo,7.335169824,3.904496922,18.971
0.317454085,479,329.779,Akure South,Ondo,7.212006028,5.190207579,92.185
0.021308336,480,632.463,Ohimini,Benue,7.207440188,7.949890761,106.807
0.233923664,481,765.234,Oluyole,Oyo,7.183874333,3.877353437,117.299
0.026322682,482,196.454,Isokan,Osun,7.270772152,4.18760634,57.96
0.079271134,483,989.44,Owo,Ondo,7.152745477,5.547318353,156.926
0.007584123,484,1210.098,Olamaboro,Kogi,7.183620341,7.558015588,164.898
0.005963811,485,2458.809,Ussa,Taraba,7.004542581,9.922402668,269.256
-0.00517092,486,3077.589,Kwande,Benue,6.822015632,9.500928944,299.203
0.004876115,487,1997.448,Igalamela-Odolu,Kogi,7.057314387,7.018737145,227.234
0.022496528,488,1898.913,Idanre,Ondo,6.978596476,5.199628844,215.29
0.056095672,489,1237.467,Owan East,Edo,7.02752013,6.03244493,162.804
1.197962579,490,70.09,Abeokuta South,Ogun,7.169759161,3.354022564,35.34
0.003657188,491,1268.178,Ushongo,Benue,7.044107443,9.088712921,196.014
0.023544573,492,339.507,Ondo East,Ondo,7.077210929,4.950948846,98.927
0.138578737,493,970.942,Etsako West,Edo,6.975679232,6.291693921,156.708
-0.002416685,494,726.903,Okpokwu,Benue,7.010938278,7.851019985,143.128
0.35875434,495,1414.9,Obafemi-Owode,Ogun,7.003683072,3.47390487,188.022
0.045986765,496,847.8,Ondo West,Ondo,7.000040149,4.725554938,125.156
0.014358004,497,682.427,Etsako Central,Edo,6.956465324,6.503823302,143.335
0.065590507,498,847.191,Ijebu North,Ogun,7.003856463,3.978088179,133.278
0.010736552,499,516.292,Ogbadigbo,Benue,6.972802945,7.65712888,116.152
0.035327126,500,329.982,Igbo-eze North,Enugu,7.009783835,7.438469152,69.29
0.432009247,501,615.158,Ewekoro,Ogun,6.958220267,3.188789348,123.449
0.003247121,502,47.846,Idah,Kogi,7.06072277,6.713153885,30.648
0.064341584,503,2205.946,Ijebu East,Ogun,6.824047645,4.257214928,237.895
0.024439766,504,419.133,Obi,Benue,6.975769994,8.277010969,92.957
0.181553677,505,164.237,Remo-North,Ogun,6.995823712,3.715964546,57.241
0.061246845,506,705.306,Owan West,Edo,6.902250109,5.87207887,128.408
0.06559927,507,184.238,Igbo-eze South,Enugu,6.955858317,7.352201054,75.474
-5.84E-04,508,1382.18,Ibaji,Kogi,6.799308643,6.763027373,165.275
0.149540675,509,499.389,Nsukka,Enugu,6.839199875,7.353340265,126.22
0.649664022,510,141.906,Ikenne,Ogun,6.910163541,3.673800897,54.127
0.036995951,511,1099.64,Oju,Benue,6.830370304,8.359106027,173.859
-0.0016449,512,766.631,Vandeikya,Benue,6.830871318,9.055975942,122.298
-0.006755062,513,1046.856,Ado,Benue,6.77366186,7.976493576,151.053
0.108496155,514,659.87,Egbado /Yewa South,Ogun,6.808212777,2.935519903,117.681
0.051949131,515,1886.304,Odigbo,Ondo,6.754962565,4.721825663,226.334
1.433287957,516,616.709,Shagamu,Ogun,6.788476911,3.564746646,114.994
0.115684929,517,251.162,Udenu,Enugu,6.861960522,7.549459749,67.231
0.135594163,518,127.432,Ijebu North-East,Ogun,6.889011062,4.011844321,51.606
0.229488988,519,544.263,Odogbolu,Ogun,6.785978,3.805332471,103.056
0.025978269,520,902.676,Uzo-Uwani,Enugu,6.734888056,7.120716267,184.382
0.148509336,521,346.119,Esan North-East,Edo,6.757145904,6.373383651,108.48
0.009492895,522,1766.567,Yala,Cross River,6.654956036,8.584073028,248.897
0.515042284,523,177.963,Ijebu-Ode,Ogun,6.766052585,3.956339703,91.879
1.318323499,524,487.083,Ifo,Ogun,6.783523294,3.237972962,127.078
0.018951468,525,893.94,Isi-Uzo,Enugu,6.730658712,7.692936799,135.109
0.076416368,526,2840.632,Ovia South-West,Edo,6.476808102,5.236962149,272.916
0.635410104,527,2369.425,Ovia North-East,Edo,6.480107187,5.506323442,345.447
0.104004888,528,474.581,Ipokia,Ogun,6.623769963,2.800247147,129.311
0.137059388,529,505.89,Esan West,Edo,6.654504609,6.111452593,132.532
0.160966163,530,255.573,Esan Central,Edo,6.71331724,6.228169889,104.891
0.004987691,531,314.478,Bekwarra,Cross River,6.680814147,8.902442361,75.267
0.011330273,532,1095.328,Izzi,Ebonyi,6.504999481,8.264334231,157.832
0.152083808,533,2027.641,Uhunmwonde,Edo,6.492221916,5.88451998,186.343
0.021805365,534,1275.819,Esan South-East,Edo,6.582709425,6.45945927,163.791
0.035148183,535,743.236,Anambra West,Anambra,6.490933791,6.799636875,155.613
1.160349655,536,904.124,Ado Odo/Ota,Ogun,6.637450681,3.06818012,134.892
0.064408266,537,348.216,Igbo-Etiti,Enugu,6.67496908,7.406507066,77.96
0.224203138,538,457.044,Ebonyi,Ebonyi,6.493454443,8.112049561,119.447
0.019409043,539,774.702,Okitipupa,Ondo,6.552591777,4.714932597,117.234
0.010176968,540,815.163,Irele,Ondo,6.524171307,4.984272054,139.109
0.029731711,541,570.041,Ayamelum,Anambra,6.568544978,6.97476177,123.942
8.809837562,542,33.615,Ifako/Ijaye,Lagos,6.677260018,3.303991521,28.115
5.743507962,543,148.062,Alimosho,Lagos,6.598164184,3.245760198,55.194
0.079823097,544,537.844,Ohaukwu,Ebonyi,6.515367831,8.008563052,110.995
0.010631399,545,978.429,Ogoja,Cross River,6.495148445,8.706222025,196.574
3.576643951,546,369.494,Ikorodu,Lagos,6.626210641,3.558520355,88.09
